Ref,Type,Date,accCode,accHead,Amount,Comm,traDate,action,brand,department,country
2300061,si,4/25/2023,70120001,Credit Sales,-49700,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 12-34-14,0,0,0,0
2300062,si,3/31/2023,22310210,Al Burg Clinic,34955,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 12-34-27,0,0,0,0
2300062,si,3/31/2023,44280001,VAT Output Tax Payable,-1665,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 12-34-27,0,0,0,0
2300062,si,3/31/2023,70120001,Credit Sales,-33290,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 12-34-27,0,0,0,0
2300064,si,4/23/2023,22310776,Mafraq Hospital,18900,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 12-35-14,0,0,0,0
2300064,si,4/23/2023,44280001,VAT Output Tax Payable,-900,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 12-35-14,0,0,0,0
2300064,si,4/23/2023,70120001,Credit Sales,-18000,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 12-35-14,0,0,0,0
2300065,si,3/30/2023,22310029,Al Jameya Pharmacy,93755,Union Cooperative Society  Ghusais,2023-6-3 12-35-45,0,0,0,0
2300065,si,3/30/2023,44280001,VAT Output Tax Payable,-4465,Union Cooperative Society  Ghusais,2023-6-3 12-35-45,0,0,0,0
2300065,si,3/30/2023,70120001,Credit Sales,-89290,Union Cooperative Society  Ghusais,2023-6-3 12-35-45,0,0,0,0
2300066,si,4/13/2023,22310341,Kaya Trading,3570,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 12-36-13,0,0,0,0
2300066,si,4/13/2023,44280001,VAT Output Tax Payable,-170,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 12-36-13,0,0,0,0
2300066,si,4/13/2023,70120001,Credit Sales,-3400,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 12-36-13,0,0,0,0
2300067,si,4/30/2023,22311242,ICON CLINIC LLC,110250,Dr. Abeer Sawwaf Abudhabi,2023-6-3 12-36-49,0,0,0,0
2300067,si,4/30/2023,44280001,VAT Output Tax Payable,-5250,Dr. Abeer Sawwaf Abudhabi,2023-6-3 12-36-49,0,0,0,0
2300067,si,4/30/2023,70120001,Credit Sales,-105000,Dr. Abeer Sawwaf Abudhabi,2023-6-3 12-36-49,0,0,0,0
2300068,si,4/5/2023,22310207,Delta Pharmacy,39900,Sharjah United Arab Emirates,2023-6-3 12-37-2,0,0,0,0
2300068,si,4/5/2023,44280001,VAT Output Tax Payable,-1900,Sharjah United Arab Emirates,2023-6-3 12-37-2,0,0,0,0
2300068,si,4/5/2023,70120001,Credit Sales,-38000,Sharjah United Arab Emirates,2023-6-3 12-37-2,0,0,0,0
2300069,si,5/15/2023,22311027,Visage Pharmacy,110775,Corniche Road Abudhabi,2023-6-3 12-37-16,0,0,0,0
2300069,si,5/15/2023,44280001,VAT Output Tax Payable,-5275,Corniche Road Abudhabi,2023-6-3 12-37-16,0,0,0,0
2300069,si,5/15/2023,70120001,Credit Sales,-105500,Corniche Road Abudhabi,2023-6-3 12-37-16,0,0,0,0
2300070,si,4/15/2023,22310439,NAS Medical,1890,Dubai United Arab Emirates,2023-6-3 12-37-35,0,0,0,0
2300070,si,4/15/2023,44280001,VAT Output Tax Payable,-90,Dubai United Arab Emirates,2023-6-3 12-37-35,0,0,0,0
2300070,si,4/15/2023,70120001,Credit Sales,-1800,Dubai United Arab Emirates,2023-6-3 12-37-35,0,0,0,0
2300071,si,5/13/2023,22310789,Al Sharq Hospital,61950,Fujairah United Arab Emirates,2023-6-3 12-37-51,0,0,0,0
2300071,si,5/13/2023,44280001,VAT Output Tax Payable,-2950,Fujairah United Arab Emirates,2023-6-3 12-37-51,0,0,0,0
2300071,si,5/13/2023,70120001,Credit Sales,-59000,Fujairah United Arab Emirates,2023-6-3 12-37-51,0,0,0,0
2300072,si,5/18/2023,22311066,American European Medical Center,7560,American European Medical Center-Abudhabi,2023-6-3 12-38-7,0,0,0,0
2300072,si,5/18/2023,44280001,VAT Output Tax Payable,-360,American European Medical Center-Abudhabi,2023-6-3 12-38-7,0,0,0,0
2300072,si,5/18/2023,70120001,Credit Sales,-7200,American European Medical Center-Abudhabi,2023-6-3 12-38-7,0,0,0,0
2300073,si,4/19/2023,22310436,NADA Pharmacy,5103,Sharjah United Arab Emirates,2023-6-3 12-38-21,0,0,0,0
2300073,si,4/19/2023,44280001,VAT Output Tax Payable,-243,Sharjah United Arab Emirates,2023-6-3 12-38-21,0,0,0,0
2300073,si,4/19/2023,70120001,Credit Sales,-4860,Sharjah United Arab Emirates,2023-6-3 12-38-21,0,0,0,0
2300074,si,4/3/2023,22310646,American Hospital Dubai LLC,103824,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 12-38-32,0,0,0,0
2300074,si,4/3/2023,44280001,VAT Output Tax Payable,-4944,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 12-38-32,0,0,0,0
2300074,si,4/3/2023,70120001,Credit Sales,-98880,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 12-38-32,0,0,0,0
2300075,si,4/11/2023,22311809,Carmen Beauty Salon,8169,"khalidiya street,",2023-6-3 12-38-42,0,0,0,0
2300075,si,4/11/2023,44280001,VAT Output Tax Payable,-389,"khalidiya street,",2023-6-3 12-38-42,0,0,0,0
2300075,si,4/11/2023,70120001,Credit Sales,-7780,"khalidiya street,",2023-6-3 12-38-42,0,0,0,0
2300076,si,4/22/2023,22310580,Al Qaser Medical Center,19425,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 12-38-58,0,0,0,0
2300076,si,4/22/2023,44280001,VAT Output Tax Payable,-925,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 12-38-58,0,0,0,0
2300076,si,4/22/2023,70120001,Credit Sales,-18500,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 12-38-58,0,0,0,0
2300077,si,4/30/2023,22311988,Glamour Care Clinics LLC,26040,"Villa 813, Jumeirah Beach Road,",2023-6-3 12-39-12,0,0,0,0
2300077,si,4/30/2023,44280001,VAT Output Tax Payable,-1240,"Villa 813, Jumeirah Beach Road,",2023-6-3 12-39-12,0,0,0,0
2300077,si,4/30/2023,70120001,Credit Sales,-24800,"Villa 813, Jumeirah Beach Road,",2023-6-3 12-39-12,0,0,0,0
2300078,si,4/30/2023,22311998,Acacia Medical Center,50106,"Villa No 15, Al Karamah Street",2023-6-3 12-39-26,0,0,0,0
2300078,si,4/30/2023,44280001,VAT Output Tax Payable,-2386,"Villa No 15, Al Karamah Street",2023-6-3 12-39-26,0,0,0,0
2300078,si,4/30/2023,70120001,Credit Sales,-47720,"Villa No 15, Al Karamah Street",2023-6-3 12-39-26,0,0,0,0
2300079,si,4/27/2023,22311863,Beverly Hills Speciality Center LLC,16695,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 12-39-39,0,0,0,0
2300079,si,4/27/2023,44280001,VAT Output Tax Payable,-795,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 12-39-39,0,0,0,0
2300079,si,4/27/2023,70120001,Credit Sales,-15900,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 12-39-39,0,0,0,0
2300080,si,5/17/2023,22310029,Al Jameya Pharmacy,92285,Microneedling RF and RF Fractional Laser to Al Jameya Pharmacy,2023-6-3 12-39-54,0,0,0,0
2300080,si,5/17/2023,44280001,VAT Output Tax Payable,-4395,Microneedling RF and RF Fractional Laser to Al Jameya Pharmacy,2023-6-3 12-39-54,0,0,0,0
2300080,si,5/17/2023,70120001,Credit Sales,-87890,Microneedling RF and RF Fractional Laser to Al Jameya Pharmacy,2023-6-3 12-39-54,0,0,0,0
2300081,si,4/2/2023,22310701,Grace Medical Centre,139860,26th street Abu Dhabi United Arab Emirates,2023-6-3 12-40-9,0,0,0,0
2300081,si,4/2/2023,44280001,VAT Output Tax Payable,-6660,26th street Abu Dhabi United Arab Emirates,2023-6-3 12-40-9,0,0,0,0
2300081,si,4/2/2023,70120001,Credit Sales,-133200,26th street Abu Dhabi United Arab Emirates,2023-6-3 12-40-9,0,0,0,0
2300082,si,5/13/2023,22310807,Aesthetica Clinic LLC,12978,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 12-40-21,0,0,0,0
2300082,si,5/13/2023,44280001,VAT Output Tax Payable,-618,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 12-40-21,0,0,0,0
2300082,si,5/13/2023,70120001,Credit Sales,-12360,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 12-40-21,0,0,0,0
2300083,si,5/1/2023,22310888,Heavenly Spa,47460,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 12-40-34,0,0,0,0
2300083,si,5/1/2023,44280001,VAT Output Tax Payable,-2260,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 12-40-34,0,0,0,0
2300083,si,5/1/2023,70120001,Credit Sales,-45200,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 12-40-34,0,0,0,0
2300084,si,5/26/2023,22310097,Sahar Pharmacy,17094,RF Fractional CO2 Laser Handpiece and Accessories to Sahar Pharmacy,2023-6-3 12-40-51,0,0,0,0
2300084,si,5/26/2023,44280001,VAT Output Tax Payable,-814,RF Fractional CO2 Laser Handpiece and Accessories to Sahar Pharmacy,2023-6-3 12-40-51,0,0,0,0
2300084,si,5/26/2023,70120001,Credit Sales,-16280,RF Fractional CO2 Laser Handpiece and Accessories to Sahar Pharmacy,2023-6-3 12-40-51,0,0,0,0
2300085,si,5/15/2023,22310873,Sera Beauty Lounge,6783,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 12-42-26,0,0,0,0
2300085,si,5/15/2023,44280001,VAT Output Tax Payable,-323,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 12-42-26,0,0,0,0
2300085,si,5/15/2023,70120001,Credit Sales,-6460,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 12-42-26,0,0,0,0
2300086,si,5/20/2023,22311134,Al Dar Medical Center,174300,FujirahkhorfkanCornish area,2023-6-3 12-42-38,0,0,0,0
2300086,si,5/20/2023,44280001,VAT Output Tax Payable,-8300,FujirahkhorfkanCornish area,2023-6-3 12-42-38,0,0,0,0
2300086,si,5/20/2023,70120001,Credit Sales,-166000,FujirahkhorfkanCornish area,2023-6-3 12-42-38,0,0,0,0
2300087,si,5/16/2023,22311163,Health Point Hospital LLC,65783,Zayed Sports City Airportroad Abudhabi,2023-6-3 12-43-4,0,0,0,0
2300087,si,5/16/2023,44280001,VAT Output Tax Payable,-3133,Zayed Sports City Airportroad Abudhabi,2023-6-3 12-43-4,0,0,0,0
2300087,si,5/16/2023,70120001,Credit Sales,-62650,Zayed Sports City Airportroad Abudhabi,2023-6-3 12-43-4,0,0,0,0
2300088,si,5/12/2023,22311052,Top Medical Group,8453,Dubai,2023-6-3 12-50-24,0,0,0,0
2300088,si,5/12/2023,44280001,VAT Output Tax Payable,-403,Dubai,2023-6-3 12-50-24,0,0,0,0
2300088,si,5/12/2023,70120001,Credit Sales,-8050,Dubai,2023-6-3 12-50-24,0,0,0,0
2300089,si,5/13/2023,22310916,Alexandria Pharmacy,75600,Nahda 2 Dubai United Arab Emirates,2023-6-3 12-50-43,0,0,0,0
2300089,si,5/13/2023,44280001,VAT Output Tax Payable,-3600,Nahda 2 Dubai United Arab Emirates,2023-6-3 12-50-43,0,0,0,0
2300089,si,5/13/2023,70120001,Credit Sales,-72000,Nahda 2 Dubai United Arab Emirates,2023-6-3 12-50-43,0,0,0,0
2300090,si,5/11/2023,22311664,Unicare Clinic,46961,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 12-50-57,0,0,0,0
2300090,si,5/11/2023,44280001,VAT Output Tax Payable,-2236,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 12-50-57,0,0,0,0
2300090,si,5/11/2023,70120001,Credit Sales,-44725,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 12-50-57,0,0,0,0
2300091,si,5/19/2023,22310029,Al Jameya Pharmacy,77537,Deod Leaserto Al Jameya Pharmacy,2023-6-3 12-51-16,0,0,0,0
2300091,si,5/19/2023,44280001,VAT Output Tax Payable,-3692,Deod Leaserto Al Jameya Pharmacy,2023-6-3 12-51-16,0,0,0,0
2300091,si,5/19/2023,70120001,Credit Sales,-73845,Deod Leaserto Al Jameya Pharmacy,2023-6-3 12-51-16,0,0,0,0
2300092,si,4/27/2023,22311852,Zaki Ladies Salon,8243,"Dubai Resort Shop 2, Anatara, The Palm",2023-6-3 12-51-57,0,0,0,0
2300092,si,4/27/2023,44280001,VAT Output Tax Payable,-393,"Dubai Resort Shop 2, Anatara, The Palm",2023-6-3 12-51-57,0,0,0,0
2300092,si,4/27/2023,70120001,Credit Sales,-7850,"Dubai Resort Shop 2, Anatara, The Palm",2023-6-3 12-51-57,0,0,0,0
2300093,si,5/27/2023,22310182,Spaces Spa Center,5481,SVTA Radio Hand Pice 1 to Spaces Spa Center,2023-6-3 12-52-13,0,0,0,0
2300093,si,5/27/2023,44280001,VAT Output Tax Payable,-261,SVTA Radio Hand Pice 1 to Spaces Spa Center,2023-6-3 12-52-13,0,0,0,0
2300093,si,5/27/2023,70120001,Credit Sales,-5220,SVTA Radio Hand Pice 1 to Spaces Spa Center,2023-6-3 12-52-13,0,0,0,0
2300094,si,4/30/2023,22311663,Zulekha Hospital LLC,81900,"Al Qusais road,",2023-6-3 12-52-27,0,0,0,0
2300094,si,4/30/2023,44280001,VAT Output Tax Payable,-3900,"Al Qusais road,",2023-6-3 12-52-27,0,0,0,0
2300094,si,4/30/2023,70120001,Credit Sales,-78000,"Al Qusais road,",2023-6-3 12-52-27,0,0,0,0
2300095,si,6/9/2023,22310269,Flora Beauty Spa,19425,Caviation Laser to Flora Beauty Spa,2023-6-3 12-52-47,0,0,0,0
2300095,si,6/9/2023,44280001,VAT Output Tax Payable,-925,Caviation Laser to Flora Beauty Spa,2023-6-3 12-52-47,0,0,0,0
2300095,si,6/9/2023,70120001,Credit Sales,-18500,Caviation Laser to Flora Beauty Spa,2023-6-3 12-52-47,0,0,0,0
2300096,si,5/20/2023,22310093,Women's Medical Center (Dr. Ameena),39690,Microneedling RF and HandPiece to Women's Medical Center (Dr. Ameena),2023-6-3 12-53-0,0,0,0,0
2300096,si,5/20/2023,44280001,VAT Output Tax Payable,-1890,Microneedling RF and HandPiece to Women's Medical Center (Dr. Ameena),2023-6-3 12-53-0,0,0,0,0
2300096,si,5/20/2023,70120001,Credit Sales,-37800,Microneedling RF and HandPiece to Women's Medical Center (Dr. Ameena),2023-6-3 12-53-0,0,0,0,0
2300097,si,6/11/2023,22310200,German Clinic FZ LLC,3570,SVTA Radio Hand Pice 3 & 4,2023-6-3 12-53-14,0,0,0,0
2300097,si,6/11/2023,44280001,VAT Output Tax Payable,-170,SVTA Radio Hand Pice 3 & 4,2023-6-3 12-53-14,0,0,0,0
2300097,si,6/11/2023,70120001,Credit Sales,-3400,SVTA Radio Hand Pice 3 & 4,2023-6-3 12-53-14,0,0,0,0
2300098,si,5/19/2023,22310055,Al Noor Pharmacy,98805,RF Fractional CO2 Laser and Handpiece to Al Noor Pharmacy,2023-6-3 13-1-58,0,0,0,0
2300098,si,5/19/2023,44280001,VAT Output Tax Payable,-4705,RF Fractional CO2 Laser and Handpiece to Al Noor Pharmacy,2023-6-3 13-1-58,0,0,0,0
2300098,si,5/19/2023,70120001,Credit Sales,-94100,RF Fractional CO2 Laser and Handpiece to Al Noor Pharmacy,2023-6-3 13-1-58,0,0,0,0
2300099,si,6/10/2023,22310210,Al Burg Clinic,7455,SVTA Radio Hand Pice 5 & 6 to Al Burg Clinic,2023-6-3 13-2-22,0,0,0,0
2300099,si,6/10/2023,44280001,VAT Output Tax Payable,-355,SVTA Radio Hand Pice 5 & 6 to Al Burg Clinic,2023-6-3 13-2-22,0,0,0,0
2300099,si,6/10/2023,70120001,Credit Sales,-7100,SVTA Radio Hand Pice 5 & 6 to Al Burg Clinic,2023-6-3 13-2-22,0,0,0,0
2300100,si,6/8/2023,22310093,Women's Medical Center (Dr. Ameena),5691,VTA Radio Hand Pice 4 and 5 Women's Medical Center (Dr. Ameena),2023-6-3 13-2-37,0,0,0,0
2300100,si,6/8/2023,44280001,VAT Output Tax Payable,-271,VTA Radio Hand Pice 4 and 5 Women's Medical Center (Dr. Ameena),2023-6-3 13-2-37,0,0,0,0
2300100,si,6/8/2023,70120001,Credit Sales,-5420,VTA Radio Hand Pice 4 and 5 Women's Medical Center (Dr. Ameena),2023-6-3 13-2-37,0,0,0,0
2300101,si,6/10/2023,22310200,German Clinic FZ LLC,37695,Crio Lipo and DeodLeaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-2-53,0,0,0,0
2300101,si,6/10/2023,44280001,VAT Output Tax Payable,-1795,Crio Lipo and DeodLeaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-2-53,0,0,0,0
2300101,si,6/10/2023,70120001,Credit Sales,-35900,Crio Lipo and DeodLeaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-2-53,0,0,0,0
2300102,si,6/21/2023,22310029,Al Jameya Pharmacy,18900,DeodLeaser & DeodLeaser Hand Piece to Al Jameya Pharmacy,2023-6-3 13-3-5,0,0,0,0
2300102,si,6/21/2023,44280001,VAT Output Tax Payable,-900,DeodLeaser & DeodLeaser Hand Piece to Al Jameya Pharmacy,2023-6-3 13-3-5,0,0,0,0
2300102,si,6/21/2023,70120001,Credit Sales,-18000,DeodLeaser & DeodLeaser Hand Piece to Al Jameya Pharmacy,2023-6-3 13-3-5,0,0,0,0
2300103,si,5/30/2023,22310269,Flora Beauty Spa,103824,SVTA Radio & VCA Laser to Flora Beauty Spa,2023-6-3 13-3-19,0,0,0,0
2300103,si,5/30/2023,44280001,VAT Output Tax Payable,-4944,SVTA Radio & VCA Laser to Flora Beauty Spa,2023-6-3 13-3-19,0,0,0,0
2300103,si,5/30/2023,70120001,Credit Sales,-98880,SVTA Radio & VCA Laser to Flora Beauty Spa,2023-6-3 13-3-19,0,0,0,0
2300104,si,7/19/2023,22310055,Al Noor Pharmacy,9009,SVTA Radio Hand Pice 1 to Al Noor Pharmacy,2023-6-3 13-3-38,0,0,0,0
2300104,si,7/19/2023,44280001,VAT Output Tax Payable,-429,SVTA Radio Hand Pice 1 to Al Noor Pharmacy,2023-6-3 13-3-38,0,0,0,0
2300104,si,7/19/2023,70120001,Credit Sales,-8580,SVTA Radio Hand Pice 1 to Al Noor Pharmacy,2023-6-3 13-3-38,0,0,0,0
2300105,si,6/15/2023,22310102,Health &amp; Aesthetic Medical Center,51030,SVTA Radio and Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-3-52,0,0,0,0
2300105,si,6/15/2023,44280001,VAT Output Tax Payable,-2430,SVTA Radio and Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-3-52,0,0,0,0
2300105,si,6/15/2023,70120001,Credit Sales,-48600,SVTA Radio and Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-3-52,0,0,0,0
2300106,si,6/16/2023,22310097,Sahar Pharmacy,53120,SVTA Radio and Hand Pice 7 & 8 Sahar Pharmacy,2023-6-3 13-4-7,0,0,0,0
2300106,si,6/16/2023,44280001,VAT Output Tax Payable,-2530,SVTA Radio and Hand Pice 7 & 8 Sahar Pharmacy,2023-6-3 13-4-7,0,0,0,0
2300106,si,6/16/2023,70120001,Credit Sales,-50590,SVTA Radio and Hand Pice 7 & 8 Sahar Pharmacy,2023-6-3 13-4-7,0,0,0,0
2300107,si,6/13/2023,22310439,NAS Medical,92610,Hydra Fresh,2023-6-3 13-4-25,0,0,0,0
2300107,si,6/13/2023,44280001,VAT Output Tax Payable,-4410,Hydra Fresh,2023-6-3 13-4-25,0,0,0,0
2300107,si,6/13/2023,70120001,Credit Sales,-88200,Hydra Fresh,2023-6-3 13-4-25,0,0,0,0
2300108,si,6/16/2023,22310207,Delta Pharmacy,75600,VCA Laser & VCA Leaser Hand Piece to Delta Pharmacy,2023-6-3 13-4-40,0,0,0,0
2300108,si,6/16/2023,44280001,VAT Output Tax Payable,-3600,VCA Laser & VCA Leaser Hand Piece to Delta Pharmacy,2023-6-3 13-4-40,0,0,0,0
2300108,si,6/16/2023,70120001,Credit Sales,-72000,VCA Laser & VCA Leaser Hand Piece to Delta Pharmacy,2023-6-3 13-4-40,0,0,0,0
2300109,si,6/29/2023,22310097,Sahar Pharmacy,47460,Mickcara & My Ultrasonic to Sahar Pharmacy,2023-6-3 13-6-6,0,0,0,0
2300109,si,6/29/2023,44280001,VAT Output Tax Payable,-2260,Mickcara & My Ultrasonic to Sahar Pharmacy,2023-6-3 13-6-6,0,0,0,0
2300109,si,6/29/2023,70120001,Credit Sales,-45200,Mickcara & My Ultrasonic to Sahar Pharmacy,2023-6-3 13-6-6,0,0,0,0
2300110,si,5/24/2023,22310131,Ali Bin Ali Medical,38924,"SVTA Radio and Hand Pice 1, 2, 3 , 4, 5 to Ali Bin Ali Medical",2023-6-3 13-6-20,0,0,0,0
2300110,si,5/24/2023,44280001,VAT Output Tax Payable,-1854,"SVTA Radio and Hand Pice 1, 2, 3 , 4, 5 to Ali Bin Ali Medical",2023-6-3 13-6-20,0,0,0,0
2300110,si,5/24/2023,70120001,Credit Sales,-37070,"SVTA Radio and Hand Pice 1, 2, 3 , 4, 5 to Ali Bin Ali Medical",2023-6-3 13-6-20,0,0,0,0
2300111,si,6/17/2023,22310133,Al Samnan Clinic,40446,Hydra-new and Jumia to Al Samnan Clinic,2023-6-3 13-6-44,0,0,0,0
2300111,si,6/17/2023,44280001,VAT Output Tax Payable,-1926,Hydra-new and Jumia to Al Samnan Clinic,2023-6-3 13-6-44,0,0,0,0
2300111,si,6/17/2023,70120001,Credit Sales,-38520,Hydra-new and Jumia to Al Samnan Clinic,2023-6-3 13-6-44,0,0,0,0
2300112,si,6/7/2023,22310131,Ali Bin Ali Medical,37695,Crio Lipo & DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-6-58,0,0,0,0
2300112,si,6/7/2023,44280001,VAT Output Tax Payable,-1795,Crio Lipo & DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-6-58,0,0,0,0
2300112,si,6/7/2023,70120001,Credit Sales,-35900,Crio Lipo & DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-6-58,0,0,0,0
2300113,si,7/11/2023,22310131,Ali Bin Ali Medical,6248,DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-7-28,0,0,0,0
2300113,si,7/11/2023,44280001,VAT Output Tax Payable,-298,DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-7-28,0,0,0,0
2300113,si,7/11/2023,70120001,Credit Sales,-5950,DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-7-28,0,0,0,0
2300114,si,6/16/2023,22310182,Spaces Spa Center,32839,Microneedling RF & HandPiece to Spaces Spa Center,2023-6-3 13-7-48,0,0,0,0
2300114,si,6/16/2023,44280001,VAT Output Tax Payable,-1564,Microneedling RF & HandPiece to Spaces Spa Center,2023-6-3 13-7-48,0,0,0,0
2300114,si,6/16/2023,70120001,Credit Sales,-31275,Microneedling RF & HandPiece to Spaces Spa Center,2023-6-3 13-7-48,0,0,0,0
2300115,si,6/29/2023,22310207,Delta Pharmacy,81900,RF Fractional CO2 Laser to Delta Pharmacy,2023-6-3 13-8-1,0,0,0,0
2300115,si,6/29/2023,44280001,VAT Output Tax Payable,-3900,RF Fractional CO2 Laser to Delta Pharmacy,2023-6-3 13-8-1,0,0,0,0
2300115,si,6/29/2023,70120001,Credit Sales,-78000,RF Fractional CO2 Laser to Delta Pharmacy,2023-6-3 13-8-1,0,0,0,0
2300116,si,6/16/2023,22310131,Ali Bin Ali Medical,7140,RF Fractional CO2 Laser - Handpiece to Ali Bin Ali Medical,2023-6-3 13-8-24,0,0,0,0
2300116,si,6/16/2023,44280001,VAT Output Tax Payable,-340,RF Fractional CO2 Laser - Handpiece to Ali Bin Ali Medical,2023-6-3 13-8-24,0,0,0,0
2300116,si,6/16/2023,70120001,Credit Sales,-6800,RF Fractional CO2 Laser - Handpiece to Ali Bin Ali Medical,2023-6-3 13-8-24,0,0,0,0
2300117,si,7/2/2023,22310200,German Clinic FZ LLC,69090,VCA Laser to VCA Leaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-8-40,0,0,0,0
2300117,si,7/2/2023,44280001,VAT Output Tax Payable,-3290,VCA Laser to VCA Leaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-8-40,0,0,0,0
2300117,si,7/2/2023,70120001,Credit Sales,-65800,VCA Laser to VCA Leaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-8-40,0,0,0,0
2300118,si,7/15/2023,22310200,German Clinic FZ LLC,62843,Caviation Laser & Crio Lipo to German Clinic FZ LLC,2023-6-3 13-8-54,0,0,0,0
2300118,si,7/15/2023,44280001,VAT Output Tax Payable,-2993,Caviation Laser & Crio Lipo to German Clinic FZ LLC,2023-6-3 13-8-54,0,0,0,0
2300118,si,7/15/2023,70120001,Credit Sales,-59850,Caviation Laser & Crio Lipo to German Clinic FZ LLC,2023-6-3 13-8-54,0,0,0,0
2300119,si,6/3/2023,22310280,Gulf Beauty Salon - Abu Dhabi,139860,G5 Slimming & Hiemt A to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-9-6,0,0,0,0
2300119,si,6/3/2023,44280001,VAT Output Tax Payable,-6660,G5 Slimming & Hiemt A to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-9-6,0,0,0,0
2300119,si,6/3/2023,70120001,Credit Sales,-133200,G5 Slimming & Hiemt A to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-9-6,0,0,0,0
2300120,si,7/11/2023,22310210,Al Burg Clinic,10080,SVTA Radio Hand Pice 4 & 5,2023-6-3 13-9-20,0,0,0,0
2300120,si,7/11/2023,44280001,VAT Output Tax Payable,-480,SVTA Radio Hand Pice 4 & 5,2023-6-3 13-9-20,0,0,0,0
2300120,si,7/11/2023,70120001,Credit Sales,-9600,SVTA Radio Hand Pice 4 & 5,2023-6-3 13-9-20,0,0,0,0
2300121,si,6/16/2023,22310252,Faith Pharmacy,1890,DeodLeaser Hand Piece to Faith Pharmacy,2023-6-3 13-9-35,0,0,0,0
2300121,si,6/16/2023,44280001,VAT Output Tax Payable,-90,DeodLeaser Hand Piece to Faith Pharmacy,2023-6-3 13-9-35,0,0,0,0
2300121,si,6/16/2023,70120001,Credit Sales,-1800,DeodLeaser Hand Piece to Faith Pharmacy,2023-6-3 13-9-35,0,0,0,0
2300122,si,7/12/2023,22310210,Al Burg Clinic,65116,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 13-9-49,0,0,0,0
2300122,si,7/12/2023,44280001,VAT Output Tax Payable,-3101,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 13-9-49,0,0,0,0
2300122,si,7/12/2023,70120001,Credit Sales,-62015,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 13-9-49,0,0,0,0
