id,siRef,sno,itmCod,desc,qty,price,disc,tot,vat,traDate,action,unique,siDat,cusCode,cusName,spCode,spCName,dlRef,Sales,wac,supplier
2300190,2300190,3,10016000,My Ultrasonic,3,9800,1600,29190.0,1390.0,2023-6-3 13-29-45,,2300191 10016000,2023-10-10,22310439.0,NAS Medical,370.0,Ariel Abapo Naciogoyo,2300191,27800.0,23725.41744,Ultrasonic and Co LLC
2300191,2300191,1,10008001,DeodLeaser Hand Piece,3,2100,300,6300.0,300.0,2023-6-3 13-29-56,,2300192 10008001,2023-10-11,22310252.0,Faith Pharmacy,1008.0,Jalil Khadim Hussain,2300192,6000.0,4500.0,Deod and Co LLC
2300192,2300192,1,10018005,SVTA Radio Hand Pice 5,3,2240,240,6804.0,324.0,2023-6-3 13-30-8,,2300193 10018005,2023-10-12,22310210.0,Al Burg Clinic,994.0,Michael Cadiang Manza,2300193,6480.0,5932.394366,SPA and Co LLC
2300192,2300192,2,10018006,SVTA Radio Hand Pice 6,1,2380,1760,651.0,31.0,2023-6-3 13-30-8,,2300193 10018006,2023-10-12,22310210.0,Al Burg Clinic,994.0,Michael Cadiang Manza,2300193,620.0,567.6056338,SPA and Co LLC
2300193,2300193,1,10018000,SVTA Radio,1,25200,4400,21840.0,1040.0,2023-6-3 13-30-22,,2300194 10018000,2023-09-27,22310269.0,Flora Beauty Spa,366.0,Franco Viola Parota,2300194,20800.0,16032.17158,SPA and Co LLC
2300193,2300193,2,10019000,VCA Laser,1,39200,320,40824.0,1944.0,2023-6-3 13-30-22,,2300194 10019000,2023-09-27,22310269.0,Flora Beauty Spa,366.0,Franco Viola Parota,2300194,38880.0,29967.82842,VCA and Co LLC
2300194,2300194,1,10009000,G5 Slimming,1,51800,3800,50400.0,2400.0,2023-6-3 13-30-35,,2300195 10009000,2023-09-30,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300195,48000.0,36657.06052,G5  and Co LLC
2300194,2300194,2,10009001,G5 Slimming Applicators,4,2800,1400,10290.0,490.0,2023-6-3 13-30-35,,2300195 10009001,2023-09-30,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300195,9800.0,7484.149856,G5  and Co LLC
2300194,2300194,3,10010000,Hiemt A,1,85400,4400,85050.0,4050.0,2023-6-3 13-30-35,,2300195 10010000,2023-09-30,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300195,81000.0,61858.78963,Hiemt and Co LLC
2300195,2300195,1,10018004,SVTA Radio Hand Pice 4,2,1820,220,3591.0,171.0,2023-6-3 13-30-48,,2300196 10018004,2023-10-11,22310093.0,Women's Medical Center (Dr. Ameena),417.0,Jaime  Endaya,2300196,3420.0,2589.556136,SPA and Co LLC
2300195,2300195,2,10018005,SVTA Radio Hand Pice 5,2,2240,240,4452.0,212.0,2023-6-3 13-30-48,,2300196 10018005,2023-10-11,22310093.0,Women's Medical Center (Dr. Ameena),417.0,Jaime  Endaya,2300196,4240.0,3210.443864,SPA and Co LLC
2300196,2300196,1,10008001,DeodLeaser Hand Piece,4,2100,300,8505.0,405.0,2023-6-3 13-31-2,,2300197 10008001,2023-10-21,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300197,8100.0,6388.732394,Deod and Co LLC
2300196,2300196,2,10008000,DeodLeaser,2,15400,3400,28770.0,1370.0,2023-6-3 13-31-2,,2300197 10008000,2023-10-21,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300197,27400.0,21611.26761,Deod and Co LLC
2300197,2300197,1,10003000,Portable Diode Laser Hair Removal Equipment,2,47180,6180,92589.0,4409.0,2023-6-3 13-31-19,,2300198 10003000,2023-10-23,22310055.0,Al Noor Pharmacy,366.0,Franco Viola Parota,2300198,88180.0,69539.14121,Adss Laser Co
2300197,2300197,2,10003001,Portable Diode Laser Hair Removal Equipment - Hand Piece,2,6300,3900,9135.0,435.0,2023-6-3 13-31-19,,2300198 10003001,2023-10-23,22310055.0,Al Noor Pharmacy,366.0,Franco Viola Parota,2300198,8700.0,6860.858794,Adss Laser Co
2300198,2300198,1,10013000,Jumia,1,25200,2200,24150.0,1150.0,2023-6-3 13-31-38,,2300199 10013000,2023-11-05,22310029.0,Al Jameya Pharmacy,418.0,Lucero Jackson Riconose,2300199,23000.0,17932.20339,Jumia and Co LLC
2300198,2300198,2,10014000,Konmision,1,39200,3200,37800.0,1800.0,2023-6-3 13-31-38,,2300199 10014000,2023-11-05,22310029.0,Al Jameya Pharmacy,418.0,Lucero Jackson Riconose,2300199,36000.0,28067.79661,Konmision and Co LLC
2300199,2300199,1,10007000,Crio Lipo,1,36400,3400,34650.0,1650.0,2023-6-3 13-31-52,,2300200 10007000,2023-08-19,22310298.0,HANI Pharmacy Abu Dhabi,894.0,Dev Kumar Rai,2300200,33000.0,26486.84211,Crio and Co LLC
2300199,2300199,2,10008001,DeodLeaser Hand Piece,3,2100,1300,5250.0,250.0,2023-6-3 13-31-52,,2300200 10008001,2023-08-19,22310298.0,HANI Pharmacy Abu Dhabi,894.0,Dev Kumar Rai,2300200,5000.0,4013.157895,Deod and Co LLC
2300200,2300200,1,10019000,VCA Laser,1,39200,3200,37800.0,1800.0,2023-6-3 13-32-6,,2300201 10019000,2023-08-20,22310359.0,Life Pharmacy LLC,981.0,Raj Kumar Giri,2300201,36000.0,29500.0,VCA and Co LLC
2300200,2300200,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-32-6,,2300201 10019001,2023-08-20,22310359.0,Life Pharmacy LLC,981.0,Raj Kumar Giri,2300201,36000.0,29500.0,VCA and Co LLC
2300201,2300201,1,10008001,DeodLeaser Hand Piece,2,2100,300,4095.0,195.0,2023-6-3 13-32-19,,2300202 10008001,2023-08-15,22310439.0,NAS Medical,1008.0,Jalil Khadim Hussain,2300202,3900.0,3000.0,Deod and Co LLC
2300202,2300202,1,10018000,SVTA Radio,1,25200,500,25935.0,1235.0,2023-6-3 13-32-37,,2300203 10018000,2023-09-20,22310131.0,Ali Bin Ali Medical,1008.0,Jalil Khadim Hussain,2300203,24700.0,18201.91599,SPA and Co LLC
2300202,2300202,2,10018001,SVTA Radio Hand Pice 1,3,1680,180,5103.0,243.0,2023-6-3 13-32-37,,2300203 10018001,2023-09-20,22310131.0,Ali Bin Ali Medical,1008.0,Jalil Khadim Hussain,2300203,4860.0,3581.429624,SPA and Co LLC
2300202,2300202,3,10018002,SVTA Radio Hand Pice 2,2,2100,200,4200.0,200.0,2023-6-3 13-32-37,,2300203 10018002,2023-09-20,22310131.0,Ali Bin Ali Medical,1008.0,Jalil Khadim Hussain,2300203,4000.0,2947.678703,SPA and Co LLC
2300202,2300202,4,10018003,SVTA Radio Hand Pice 3,2,1960,190,3916.5,186.5,2023-6-3 13-32-37,,2300203 10018003,2023-09-20,22310131.0,Ali Bin Ali Medical,1008.0,Jalil Khadim Hussain,2300203,3730.0,2748.710391,SPA and Co LLC
2300202,2300202,5,10018004,SVTA Radio Hand Pice 4,2,1820,220,3591.0,171.0,2023-6-3 13-32-37,,2300203 10018004,2023-09-20,22310131.0,Ali Bin Ali Medical,1008.0,Jalil Khadim Hussain,2300203,3420.0,2520.265291,SPA and Co LLC
2300203,2300203,1,10017000,SPA Slim,2,8400,400,17220.0,820.0,2023-6-3 13-33-4,,2300204 10017000,2023-11-11,22310093.0,Women's Medical Center (Dr. Ameena),370.0,Ariel Abapo Naciogoyo,2300204,16400.0,12136.62239,SPA and Co LLC
2300203,2300203,2,10018001,SVTA Radio Hand Pice 1,3,1680,360,4914.0,234.0,2023-6-3 13-33-4,,2300204 10018001,2023-11-11,22310093.0,Women's Medical Center (Dr. Ameena),370.0,Ariel Abapo Naciogoyo,2300204,4680.0,3463.377609,SPA and Co LLC
2300204,2300204,1,10008001,DeodLeaser Hand Piece,3,2100,350,6247.5,297.5,2023-6-3 13-33-15,,2300205 10008001,2023-11-13,22310131.0,Ali Bin Ali Medical,418.0,Lucero Jackson Riconose,2300205,5950.0,4500.0,Deod and Co LLC
2300205,2300205,1,10012000,Hydra-new,1,16800,280,17346.0,826.0,2023-6-3 13-33-32,,2300206 10012000,2023-10-26,22310133.0,Al Samnan Clinic,366.0,Franco Viola Parota,2300206,16520.0,12866.04361,Hydra and Co LLC
2300205,2300205,2,10013000,Jumia,1,25200,3200,23100.0,1100.0,2023-6-3 13-33-32,,2300206 10013000,2023-10-26,22310133.0,Al Samnan Clinic,366.0,Franco Viola Parota,2300206,22000.0,17133.95639,Jumia and Co LLC
2300206,2300206,1,10018007,SVTA Radio Hand Pice 7,1,2520,1040,1554.0,74.0,2023-6-3 13-33-46,,2300207 10018007,2023-08-31,22311852.0,Zaki Ladies Salon,1008.0,Jalil Khadim Hussain,2300207,1480.0,1237.884379,SPA and Co LLC
2300206,2300206,2,10018008,SVTA Radio Hand Pice 8,5,1400,350,6982.5,332.5,2023-6-3 13-33-46,,2300207 10018008,2023-08-31,22311852.0,Zaki Ladies Salon,1008.0,Jalil Khadim Hussain,2300207,6650.0,5562.115621,SPA and Co LLC
2300207,2300207,1,10006000,Caviation Laser,2,24500,3500,47775.0,2275.0,2023-6-3 13-34-5,,2300208 10006000,2023-11-12,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300208,45500.0,36141.07884,Caviation Laser Co
2300207,2300207,2,10007000,Crio Lipo,1,36400,5400,32550.0,1550.0,2023-6-3 13-34-5,,2300208 10007000,2023-11-12,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300208,31000.0,24623.59218,Crio and Co LLC
2300207,2300207,3,10009001,G5 Slimming Applicators,3,2800,550,8242.5,392.5,2023-6-3 13-34-5,,2300208 10009001,2023-11-12,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300208,7850.0,6235.328986,G5  and Co LLC
2300208,2300208,1,10018007,SVTA Radio Hand Pice 7,1,2520,1040,1554.0,74.0,2023-6-3 13-34-27,,2300209 10018007,2023-10-26,22310252.0,Faith Pharmacy,1008.0,Jalil Khadim Hussain,2300209,1480.0,1431.043257,SPA and Co LLC
2300208,2300208,2,10018008,SVTA Radio Hand Pice 8,2,1400,350,2572.5,122.5,2023-6-3 13-34-27,,2300209 10018008,2023-10-26,22310252.0,Faith Pharmacy,1008.0,Jalil Khadim Hussain,2300209,2450.0,2368.956743,SPA and Co LLC
2300209,2300209,1,10018003,SVTA Radio Hand Pice 3,2,1960,1880,2142.0,102.0,2023-6-3 13-34-39,,2300210 10018003,2023-10-24,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300210,2040.0,1903.62117,SPA and Co LLC
2300209,2300209,2,10018004,SVTA Radio Hand Pice 4,3,1820,320,5397.0,257.0,2023-6-3 13-34-39,,2300210 10018004,2023-10-24,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300210,5140.0,4796.37883,SPA and Co LLC
2300210,2300210,1,10004000,RF Fractional CO2 Laser,1,81900,3900,81900.0,3900.0,2023-6-3 13-34-52,,2300211 10004000,2023-10-27,22310207.0,Delta Pharmacy,981.0,Raj Kumar Giri,2300211,78000.0,58500.0,Skin for Life LLC
2300211,2300211,1,10001000,Microneedling RF,2,31465,3465,62438.25,2973.25,2023-6-3 13-35-7,,2300212 10001000,2023-11-09,22310210.0,Al Burg Clinic,994.0,Michael Cadiang Manza,2300212,59465.0,46064.43662,Adss Laser Co
2300211,2300211,2,10001001,Microneedling RF - HandPiece,2,4725,2175,7638.75,363.75,2023-6-3 13-35-7,,2300212 10001001,2023-11-09,22310210.0,Al Burg Clinic,994.0,Michael Cadiang Manza,2300212,7275.0,5635.56338,Adss Laser Co
2300212,2300212,1,10018004,SVTA Radio Hand Pice 4,3,1820,200,5523.0,263.0,2023-6-3 13-35-25,,2300213 10018004,2023-11-08,22310210.0,Al Burg Clinic,994.0,Michael Cadiang Manza,2300213,5260.0,3890.208333,SPA and Co LLC
2300212,2300212,2,10018005,SVTA Radio Hand Pice 5,2,2240,140,4557.0,217.0,2023-6-3 13-35-25,,2300213 10018005,2023-11-08,22310210.0,Al Burg Clinic,994.0,Michael Cadiang Manza,2300213,4340.0,3209.791667,SPA and Co LLC
2300213,2300213,1,10008000,DeodLeaser,1,15400,3400,12600.0,600.0,2023-6-3 13-35-42,,2300214 10008000,2023-10-26,22310269.0,Flora Beauty Spa,1098.0,Joyson Joseph Kalaparambath,2300214,12000.0,10566.03774,Deod and Co LLC
2300213,2300213,2,10008001,DeodLeaser Hand Piece,2,2100,300,4095.0,195.0,2023-6-3 13-35-42,,2300214 10008001,2023-10-26,22310269.0,Flora Beauty Spa,1098.0,Joyson Joseph Kalaparambath,2300214,3900.0,3433.962264,Deod and Co LLC
2300214,2300214,1,10018005,SVTA Radio Hand Pice 5,3,2240,4800,2016.0,96.0,2023-6-3 13-35-57,,2300215 10018005,2023-10-28,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300215,1920.0,1549.18989,SPA and Co LLC
2300214,2300214,2,10018006,SVTA Radio Hand Pice 6,2,2380,0,4998.0,238.0,2023-6-3 13-35-57,,2300215 10018006,2023-10-28,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300215,4760.0,3840.699935,SPA and Co LLC
2300214,2300214,3,10018007,SVTA Radio Hand Pice 7,2,2520,0,5292.0,252.0,2023-6-3 13-35-57,,2300215 10018007,2023-10-28,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300215,5040.0,4066.623461,SPA and Co LLC
2300214,2300214,4,10018008,SVTA Radio Hand Pice 8,2,1400,0,2940.0,140.0,2023-6-3 13-35-57,,2300215 10018008,2023-10-28,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300215,2800.0,2259.235256,SPA and Co LLC
2300214,2300214,5,10018000,SVTA Radio,2,25200,3200,49560.0,2360.0,2023-6-3 13-35-57,,2300215 10018000,2023-10-28,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300215,47200.0,38084.25146,SPA and Co LLC
2300215,2300215,1,10004000,RF Fractional CO2 Laser,1,81900,2900,82950.0,3950.0,2023-6-3 13-36-9,,2300216 10004000,2023-11-16,22310093.0,Women's Medical Center (Dr. Ameena),366.0,Franco Viola Parota,2300216,79000.0,58202.35756,Skin for Life LLC
2300215,2300215,2,10004001,RF Fractional CO2 Laser - Handpiece,3,7700,300,23940.0,1140.0,2023-6-3 13-36-9,,2300216 10004001,2023-11-16,22310093.0,Women's Medical Center (Dr. Ameena),366.0,Franco Viola Parota,2300216,22800.0,16797.64244,Skin for Life LLC
2300216,2300216,1,10001000,Microneedling RF,1,31465,2465,30450.0,1450.0,2023-6-3 13-36-28,,2300217 10001000,2023-09-20,22310093.0,Women's Medical Center (Dr. Ameena),370.0,Ariel Abapo Naciogoyo,2300217,29000.0,22421.2963,Adss Laser Co
2300216,2300216,2,10001001,Microneedling RF - HandPiece,2,4725,650,9240.0,440.0,2023-6-3 13-36-28,,2300217 10001001,2023-09-20,22310093.0,Women's Medical Center (Dr. Ameena),370.0,Ariel Abapo Naciogoyo,2300217,8800.0,6803.703704,Adss Laser Co
2300217,2300217,1,10001000,Microneedling RF,1,31465,2465,30450.0,1450.0,2023-6-3 13-36-41,,2300218 10001000,2023-11-17,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300218,29000.0,22757.68758,Adss Laser Co
2300217,2300217,2,10001001,Microneedling RF - HandPiece,5,4725,1450,23283.75,1108.75,2023-6-3 13-36-41,,2300218 10001001,2023-11-17,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300218,22175.0,17401.78352,Adss Laser Co
2300217,2300217,3,10004001,RF Fractional CO2 Laser - Handpiece,1,7700,1700,6300.0,300.0,2023-6-3 13-36-41,,2300218 10004001,2023-11-17,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300218,6000.0,4708.487085,Skin for Life LLC
2300217,2300217,4,10004002,RF Fractional CO2 Laser - Accessories,3,1400,400,3990.0,190.0,2023-6-3 13-36-41,,2300218 10004002,2023-11-17,22310029.0,Al Jameya Pharmacy,365.0,Allen Joseph Anora,2300218,3800.0,2982.04182,Skin for Life LLC
2300218,2300218,1,10018003,SVTA Radio Hand Pice 3,4,1960,880,7308.0,348.0,2023-6-3 13-36-56,,2300219 10018003,2023-11-14,22310093.0,Women's Medical Center (Dr. Ameena),370.0,Ariel Abapo Naciogoyo,2300219,6960.0,5498.265896,SPA and Co LLC
2300218,2300218,2,10018004,SVTA Radio Hand Pice 4,2,1820,220,3591.0,171.0,2023-6-3 13-36-56,,2300219 10018004,2023-11-14,22310093.0,Women's Medical Center (Dr. Ameena),370.0,Ariel Abapo Naciogoyo,2300219,3420.0,2701.734104,SPA and Co LLC
2300219,2300219,1,10011000,Hydra Fresh,1,74200,15400,61740.0,2940.0,2023-6-3 13-37-11,,2300220 10011000,2023-11-10,22310182.0,Spaces Spa Center,709.0,Jinu Ambadan Jose,2300220,58800.0,49659.19283,Hydra and Co LLC
2300219,2300219,2,10012000,Hydra-new,2,16800,3800,31290.0,1490.0,2023-6-3 13-37-11,,2300220 10012000,2023-11-10,22310182.0,Spaces Spa Center,709.0,Jinu Ambadan Jose,2300220,29800.0,25167.41405,Hydra and Co LLC
2300219,2300219,3,10013000,Jumia,2,25200,5200,47460.0,2260.0,2023-6-3 13-37-11,,2300220 10013000,2023-11-10,22310182.0,Spaces Spa Center,709.0,Jinu Ambadan Jose,2300220,45200.0,38173.39312,Jumia and Co LLC
2300220,2300220,1,10001000,Microneedling RF,1,31465,2465,30450.0,1450.0,2023-6-3 13-37-22,,2300221 10001000,2023-11-17,22310102.0,Health & Aesthetic Medical Center,370.0,Ariel Abapo Naciogoyo,2300221,29000.0,22231.62845,Adss Laser Co
2300220,2300220,2,10001001,Microneedling RF - HandPiece,3,4725,650,14201.25,676.25,2023-6-3 13-37-22,,2300221 10001001,2023-11-17,22310102.0,Health & Aesthetic Medical Center,370.0,Ariel Abapo Naciogoyo,2300221,13525.0,10368.37155,Adss Laser Co
2300221,2300221,1,10018007,SVTA Radio Hand Pice 7,2,2520,500,4767.0,227.0,2023-6-3 13-37-36,,2300222 10018007,2023-12-05,22310133.0,Al Samnan Clinic,365.0,Allen Joseph Anora,2300222,4540.0,3619.55777,SPA and Co LLC
2300221,2300221,2,10018008,SVTA Radio Hand Pice 8,4,1400,30,5848.5,278.5,2023-6-3 13-37-36,,2300222 10018008,2023-12-05,22310133.0,Al Samnan Clinic,365.0,Allen Joseph Anora,2300222,5570.0,4440.734974,SPA and Co LLC
2300221,2300221,3,10018000,SVTA Radio,1,25200,3200,23100.0,1100.0,2023-6-3 13-37-36,,2300222 10018000,2023-12-05,22310133.0,Al Samnan Clinic,365.0,Allen Joseph Anora,2300222,22000.0,17539.70726,SPA and Co LLC
2300222,2300222,1,10018001,SVTA Radio Hand Pice 1,5,1680,280,8526.0,406.0,2023-6-3 13-37-48,,2300223 10018001,2023-12-11,22310182.0,Spaces Spa Center,417.0,Jaime  Endaya,2300223,8120.0,6470.119522,SPA and Co LLC
2300222,2300222,2,10018000,SVTA Radio,1,25200,3200,23100.0,1100.0,2023-6-3 13-37-48,,2300223 10018000,2023-12-11,22310182.0,Spaces Spa Center,417.0,Jaime  Endaya,2300223,22000.0,17529.88048,SPA and Co LLC
2300223,2300223,1,10008000,DeodLeaser,1,15400,300,15855.0,755.0,2023-6-3 13-38-0,,2300224 10008000,2023-12-16,22310097.0,Sahar Pharmacy,370.0,Ariel Abapo Naciogoyo,2300224,15100.0,11081.27098,Deod and Co LLC
2300223,2300223,2,10009001,G5 Slimming Applicators,4,2800,255,11492.25,547.25,2023-6-3 13-38-0,,2300224 10009001,2023-12-16,22310097.0,Sahar Pharmacy,370.0,Ariel Abapo Naciogoyo,2300224,10945.0,8032.086814,G5  and Co LLC
2300223,2300223,3,10014000,Konmision,1,39200,1200,39900.0,1900.0,2023-6-3 13-38-0,,2300224 10014000,2023-12-16,22310097.0,Sahar Pharmacy,370.0,Ariel Abapo Naciogoyo,2300224,38000.0,27886.6422,Konmision and Co LLC
2300224,2300224,1,10007000,Crio Lipo,1,36400,4400,33600.0,1600.0,2023-6-3 13-38-10,,2300225 10007000,2023-12-01,22310207.0,Delta Pharmacy,329.0,Sanjay Kumar Mandal,2300225,32000.0,25402.8436,Crio and Co LLC
2300224,2300224,2,10008001,DeodLeaser Hand Piece,5,2100,300,10710.0,510.0,2023-6-3 13-38-10,,2300225 10008001,2023-12-01,22310207.0,Delta Pharmacy,329.0,Sanjay Kumar Mandal,2300225,10200.0,8097.156398,Deod and Co LLC
2300225,2300225,1,10018000,SVTA Radio,1,25200,500,25935.0,1235.0,2023-6-3 13-38-22,,2300226 10018000,2023-11-21,22310210.0,Al Burg Clinic,1008.0,Jalil Khadim Hussain,2300226,24700.0,18172.75902,SPA and Co LLC
2300225,2300225,2,10018001,SVTA Radio Hand Pice 1,2,1680,180,3339.0,159.0,2023-6-3 13-38-22,,2300226 10018001,2023-11-21,22310210.0,Al Burg Clinic,1008.0,Jalil Khadim Hussain,2300226,3180.0,2339.650757,SPA and Co LLC
2300225,2300225,3,10018002,SVTA Radio Hand Pice 2,3,2100,200,6405.0,305.0,2023-6-3 13-38-22,,2300226 10018002,2023-11-21,22310210.0,Al Burg Clinic,1008.0,Jalil Khadim Hussain,2300226,6100.0,4488.009313,SPA and Co LLC
2300225,2300225,4,10018003,SVTA Radio Hand Pice 3,2,1960,190,3916.5,186.5,2023-6-3 13-38-22,,2300226 10018003,2023-11-21,22310210.0,Al Burg Clinic,1008.0,Jalil Khadim Hussain,2300226,3730.0,2744.307334,SPA and Co LLC
2300225,2300225,5,10018004,SVTA Radio Hand Pice 4,3,1820,220,5502.0,262.0,2023-6-3 13-38-22,,2300226 10018004,2023-11-21,22310210.0,Al Burg Clinic,1008.0,Jalil Khadim Hussain,2300226,5240.0,3855.273574,SPA and Co LLC
2300226,2300226,1,10007000,Crio Lipo,1,36400,3400,34650.0,1650.0,2023-6-3 13-38-36,,2300227 10007000,2023-10-11,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300227,33000.0,26334.16459,Crio and Co LLC
2300226,2300226,2,10008001,DeodLeaser Hand Piece,4,2100,1300,7455.0,355.0,2023-6-3 13-38-36,,2300227 10008001,2023-10-11,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300227,7100.0,5665.835411,Deod and Co LLC
2300227,2300227,1,10016000,My Ultrasonic,1,9800,2600,7560.0,360.0,2023-6-3 13-38-47,,2300228 10016000,2023-11-15,22310133.0,Al Samnan Clinic,598.0,Allen Madrid Gomez,2300228,7200.0,7000.0,Ultrasonic and Co LLC
2300228,2300228,1,10018001,SVTA Radio Hand Pice 1,4,1680,360,6678.0,318.0,2023-6-3 13-39-0,,2300229 10018001,2023-11-12,22310055.0,Al Noor Pharmacy,365.0,Allen Joseph Anora,2300229,6360.0,4785.436893,SPA and Co LLC
2300228,2300228,2,10018002,SVTA Radio Hand Pice 2,3,2100,300,6300.0,300.0,2023-6-3 13-39-0,,2300229 10018002,2023-11-12,22310055.0,Al Noor Pharmacy,365.0,Allen Joseph Anora,2300229,6000.0,4514.563107,SPA and Co LLC
2300229,2300229,1,10019000,VCA Laser,1,39200,3200,37800.0,1800.0,2023-6-3 13-39-15,,2300230 10019000,2023-11-13,22310097.0,Sahar Pharmacy,415.0,Tampos Antonio Magalona,2300230,36000.0,29500.0,VCA and Co LLC
2300229,2300229,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-39-15,,2300230 10019001,2023-11-13,22310097.0,Sahar Pharmacy,415.0,Tampos Antonio Magalona,2300230,36000.0,29500.0,VCA and Co LLC
2300230,2300230,1,10015000,Mickcara,1,43400,4400,40950.0,1950.0,2023-6-3 13-39-30,,2300231 10015000,2023-10-25,22310097.0,Sahar Pharmacy,415.0,Tampos Antonio Magalona,2300231,39000.0,31296.2963,Mickcara and Co LLC
2300230,2300230,2,10016000,My Ultrasonic,3,9800,3600,27090.0,1290.0,2023-6-3 13-39-30,,2300231 10016000,2023-10-25,22310097.0,Sahar Pharmacy,415.0,Tampos Antonio Magalona,2300231,25800.0,20703.7037,Ultrasonic and Co LLC
2300231,2300231,1,10018004,SVTA Radio Hand Pice 4,5,1820,220,9324.0,444.0,2023-6-3 13-39-45,,2300233 10018004,2023-12-06,22310131.0,Ali Bin Ali Medical,417.0,Jaime  Endaya,2300233,8880.0,6508.636364,SPA and Co LLC
2300231,2300231,2,10018005,SVTA Radio Hand Pice 5,4,2240,240,9156.0,436.0,2023-6-3 13-39-45,,2300233 10018005,2023-12-06,22310131.0,Ali Bin Ali Medical,417.0,Jaime  Endaya,2300233,8720.0,6391.363636,SPA and Co LLC
2300232,2300232,1,10019000,VCA Laser,1,39200,6200,34650.0,1650.0,2023-6-3 13-39-58,,2300232 10019000,2023-11-10,22310102.0,Health &amp; Aesthetic Medical Center,329.0,Sanjay Kumar Mandal,2300232,33000.0,28151.65877,VCA and Co LLC
2300232,2300232,2,10019001,VCA Leaser Hand Piece,2,40000,7500,76125.0,3625.0,2023-6-3 13-39-58,,2300232 10019001,2023-11-10,22310102.0,Health &amp; Aesthetic Medical Center,329.0,Sanjay Kumar Mandal,2300232,72500.0,61848.34123,VCA and Co LLC
2300233,2300233,1,10019000,VCA Laser,1,39200,9400,31290.0,1490.0,2023-6-3 13-40-17,,2300234 10019000,2023-10-28,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300234,29800.0,26720.36474,VCA and Co LLC
2300233,2300233,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-40-17,,2300234 10019001,2023-10-28,22310200.0,German Clinic FZ LLC,894.0,Dev Kumar Rai,2300234,36000.0,32279.63526,VCA and Co LLC
2300234,2300234,1,10016000,My Ultrasonic,2,9800,1800,18690.0,890.0,2023-6-3 13-40-30,,2300235 10016000,2023-10-27,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300235,17800.0,14354.83871,Ultrasonic and Co LLC
2300234,2300234,2,10017000,SPA Slim,1,8400,1400,7350.0,350.0,2023-6-3 13-40-30,,2300235 10017000,2023-10-27,22310280.0,Gulf Beauty Salon - Abu Dhabi,1138.0,Jessie Tolntion Matitu,2300235,7000.0,5645.16129,SPA and Co LLC
2300235,2300235,1,10008000,DeodLeaser,1,15400,2400,13650.0,650.0,2023-6-3 13-40-42,,2300236 10008000,2023-11-23,22310252.0,Faith Pharmacy,598.0,Allen Madrid Gomez,2300236,13000.0,10444.2344,Deod and Co LLC
2300235,2300235,2,10009001,G5 Slimming Applicators,3,2800,240,8568.0,408.0,2023-6-3 13-40-42,,2300236 10009001,2023-11-23,22310252.0,Faith Pharmacy,598.0,Allen Madrid Gomez,2300236,8160.0,6555.765595,G5  and Co LLC
2300236,2300236,1,10004001,RF Fractional CO2 Laser - Handpiece,1,7700,500,7560.0,360.0,2023-6-3 13-40-55,,2300237 10004001,2023-11-24,22310055.0,Al Noor Pharmacy,415.0,Tampos Antonio Magalona,2300237,7200.0,5331.45275,Skin for Life LLC
2300236,2300236,2,10004002,RF Fractional CO2 Laser - Accessories,5,1400,20,7329.0,349.0,2023-6-3 13-40-55,,2300237 10004002,2023-11-24,22310055.0,Al Noor Pharmacy,415.0,Tampos Antonio Magalona,2300237,6980.0,5168.54725,Skin for Life LLC
