id,siRef,sno,itmCod,desc,qty,price,disc,tot,vat,traDate,action,unique,siDat,cusCode,cusName,spCode,spCName,dlRef,wac
2300229,2300229,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800,1800,2023-6-3 13-39-15,,2300230 10019001,11/13/2023,22310097,Sahar Pharmacy,415,Tampos Antonio Magalona,2300230,31788.33
2300230,2300230,1,10015000,Mickcara,1,43400,4400,40950,1950,2023-6-3 13-39-30,,2300231 10015000,10/25/2023,22310097,Sahar Pharmacy,415,Tampos Antonio Magalona,2300231,31354.33
2300230,2300230,2,10016000,My Ultrasonic,3,9800,3600,27090,1290,2023-6-3 13-39-30,,2300231 10016000,10/25/2023,22310097,Sahar Pharmacy,415,Tampos Antonio Magalona,2300231,21534.03
2300231,2300231,1,10018004,SVTA Radio Hand Pice 4,5,1820,220,9324,444,2023-6-3 13-39-45,,2300233 10018004,12/6/2023,22310131,Ali Bin Ali Medical,417,Jaime  Endaya,2300233,6619.795
2300231,2300231,2,10018005,SVTA Radio Hand Pice 5,4,2240,240,9156,436,2023-6-3 13-39-45,,2300233 10018005,12/6/2023,22310131,Ali Bin Ali Medical,417,Jaime  Endaya,2300233,6652.352
2300232,2300232,1,10019000,VCA Laser,1,39200,6200,34650,1650,2023-6-3 13-39-58,,2300232 10019000,11/10/2023,22310102,Health &amp; Aesthetic Medical Center,329,Sanjay Kumar Mandal,2300232,28320.04
2300232,2300232,2,10019001,VCA Leaser Hand Piece,2,40000,7500,76125,3625,2023-6-3 13-39-58,,2300232 10019001,11/10/2023,22310102,Health &amp; Aesthetic Medical Center,329,Sanjay Kumar Mandal,2300232,63576.66
2300233,2300233,1,10019000,VCA Laser,1,39200,9400,31290,1490,2023-6-3 13-40-17,,2300234 10019000,10/28/2023,22310200,German Clinic FZ LLC,894,Dev Kumar Rai,2300234,28320.04
2300233,2300233,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800,1800,2023-6-3 13-40-17,,2300234 10019001,10/28/2023,22310200,German Clinic FZ LLC,894,Dev Kumar Rai,2300234,31788.33
2300234,2300234,1,10016000,My Ultrasonic,2,9800,1800,18690,890,2023-6-3 13-40-30,,2300235 10016000,10/27/2023,22310280,Gulf Beauty Salon - Abu Dhabi,1138,Jessie Tolntion Matitu,2300235,14356.02
2300234,2300234,2,10017000,SPA Slim,1,8400,1400,7350,350,2023-6-3 13-40-30,,2300235 10017000,10/27/2023,22310280,Gulf Beauty Salon - Abu Dhabi,1138,Jessie Tolntion Matitu,2300235,6110.58
2300235,2300235,1,10008000,DeodLeaser,1,15400,2400,13650,650,2023-6-3 13-40-42,,2300236 10008000,11/23/2023,22310252,Faith Pharmacy,598,Allen Madrid Gomez,2300236,11125.73
2300235,2300235,2,10009001,G5 Slimming Applicators,3,2800,240,8568,408,2023-6-3 13-40-42,,2300236 10009001,11/23/2023,22310252,Faith Pharmacy,598,Allen Madrid Gomez,2300236,6152.58
2300236,2300236,1,10004001,RF Fractional CO2 Laser - Handpiece,1,7700,500,7560,360,2023-6-3 13-40-55,,2300237 10004001,11/24/2023,22310055,Al Noor Pharmacy,415,Tampos Antonio Magalona,2300237,5601.365
2300236,2300236,2,10004002,RF Fractional CO2 Laser - Accessories,5,1400,20,7329,349,2023-6-3 13-40-55,,2300237 10004002,11/24/2023,22310055,Al Noor Pharmacy,415,Tampos Antonio Magalona,2300237,5197.15
2300237,2300237,1,10004001,RF Fractional CO2 Laser - Handpiece,1,7700,700,7350,350,2023-6-3 13-41-9,,2300238 10004001,12/13/2023,22310200,German Clinic FZ LLC,418,Lucero Jackson Riconose,2300238,5601.365
2300237,2300237,2,10004002,RF Fractional CO2 Laser - Accessories,7,1400,1600,8610,410,2023-6-3 13-41-9,,2300238 10004002,12/13/2023,22310200,German Clinic FZ LLC,418,Lucero Jackson Riconose,2300238,7276.01
2300238,2300238,1,10009000,G5 Slimming,1,51800,3800,50400,2400,2023-6-3 13-41-40,,2300239 10009000,11/28/2023,22310701,Grace Medical Centre,1138,Jessie Tolntion Matitu,2300239,37681.91
2300238,2300238,2,10009001,G5 Slimming Applicators,3,2800,1400,7350,350,2023-6-3 13-41-40,,2300239 10009001,11/28/2023,22310701,Grace Medical Centre,1138,Jessie Tolntion Matitu,2300239,6152.58
2300238,2300238,3,10010000,Hiemt A,1,85400,4400,85050,4050,2023-6-3 13-41-40,,2300239 10010000,11/28/2023,22310701,Grace Medical Centre,1138,Jessie Tolntion Matitu,2300239,63405.23
2300239,2300239,1,10011000,Hydra Fresh,1,74200,13000,64260,3060,2023-6-3 13-41-54,,2300240 10011000,12/10/2023,22310747,Marjan Beauty Saloon JLT,370,Ariel Abapo Naciogoyo,2300240,53605.79
2300239,2300239,2,10013000,Jumia,2,25200,5200,47460,2260,2023-6-3 13-41-54,,2300240 10013000,12/10/2023,22310747,Marjan Beauty Saloon JLT,370,Ariel Abapo Naciogoyo,2300240,36663.48
2300239,2300239,3,10016000,My Ultrasonic,2,9800,1600,18900,900,2023-6-3 13-41-54,,2300240 10016000,12/10/2023,22310747,Marjan Beauty Saloon JLT,370,Ariel Abapo Naciogoyo,2300240,14356.02
2300240,2300240,1,10008001,DeodLeaser Hand Piece,4,2100,300,8505,405,2023-6-3 13-42-7,,2300241 10008001,12/19/2023,22310776,Mafraq Hospital,365,Allen Joseph Anora,2300241,6236.58
2300240,2300240,2,10008000,DeodLeaser,2,15400,3400,28770,1370,2023-6-3 13-42-7,,2300241 10008000,12/19/2023,22310776,Mafraq Hospital,365,Allen Joseph Anora,2300241,22251.46
2300241,2300241,1,10013000,Jumia,1,25200,2200,24150,1150,2023-6-3 13-42-19,,2300242 10013000,12/31/2023,22310789,Al Sharq Hospital,418,Lucero Jackson Riconose,2300242,18331.74
2300241,2300241,2,10014000,Konmision,1,39200,3200,37800,1800,2023-6-3 13-42-19,,2300242 10014000,12/31/2023,22310789,Al Sharq Hospital,418,Lucero Jackson Riconose,2300242,29104.04
2300242,2300242,1,10018003,SVTA Radio Hand Pice 3,3,1960,880,5250,250,2023-6-3 13-42-31,,2300243 10018003,12/31/2023,22310873,Sera Beauty Lounge,370,Ariel Abapo Naciogoyo,2300243,4306.806
2300242,2300242,2,10018004,SVTA Radio Hand Pice 4,5,1820,220,9324,444,2023-6-3 13-42-31,,2300243 10018004,12/31/2023,22310873,Sera Beauty Lounge,370,Ariel Abapo Naciogoyo,2300243,6619.795
2300243,2300243,1,10012000,Hydra-new,1,16800,280,17346,826,2023-6-3 13-42-42,,2300244 10012000,12/23/2023,22310269,Flora Beauty Spa,366,Franco Viola Parota,2300244,12305.16
2300243,2300243,2,10013000,Jumia,1,25200,3200,23100,1100,2023-6-3 13-42-42,,2300244 10013000,12/23/2023,22310269,Flora Beauty Spa,366,Franco Viola Parota,2300244,18331.74
2300244,2300244,1,10018005,SVTA Radio Hand Pice 5,4,2240,240,9156,436,2023-6-3 13-42-51,,2300245 10018005,12/10/2023,22310436,NADA Pharmacy,994,Michael Cadiang Manza,2300245,6652.352
2300244,2300244,2,10018006,SVTA Radio Hand Pice 6,2,2380,1760,3150,150,2023-6-3 13-42-51,,2300245 10018006,12/10/2023,22310436,NADA Pharmacy,994,Michael Cadiang Manza,2300245,3438.862
2300245,2300245,1,10001000,Microneedling RF,1,31465,2465,30450,1450,2023-6-3 13-43-8,,2300246 10001000,12/12/2023,22310280,Gulf Beauty Salon - Abu Dhabi,709,Jinu Ambadan Jose,2300246,22731.88925
2300245,2300245,2,10001001,Microneedling RF - HandPiece,2,4725,2450,7350,350,2023-6-3 13-43-8,,2300246 10001001,12/12/2023,22310280,Gulf Beauty Salon - Abu Dhabi,709,Jinu Ambadan Jose,2300246,6921.6525
2300246,2300246,1,10018001,SVTA Radio Hand Pice 1,3,1680,360,4914,234,2023-6-3 13-43-20,,2300247 10018001,11/24/2023,22310286,Hamad Pharmacy,370,Ariel Abapo Naciogoyo,2300247,3741.948
2300246,2300246,2,10018002,SVTA Radio Hand Pice 2,4,2100,300,8505,405,2023-6-3 13-43-20,,2300247 10018002,11/24/2023,22310286,Hamad Pharmacy,370,Ariel Abapo Naciogoyo,2300247,6068.58
2300247,2300247,1,10019000,VCA Laser,1,39200,3200,37800,1800,2023-6-3 13-43-32,,2300248 10019000,12/30/2023,22310916,Alexandria Pharmacy,415,Tampos Antonio Magalona,2300248,28320.04
2300247,2300247,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800,1800,2023-6-3 13-43-32,,2300248 10019001,12/30/2023,22310916,Alexandria Pharmacy,415,Tampos Antonio Magalona,2300248,31788.33
2300248,2300248,1,10019000,VCA Laser,1,39200,6200,34650,1650,2023-6-3 13-43-42,,2300249 10019000,12/31/2023,22311027,Visage Pharmacy,329,Sanjay Kumar Mandal,2300249,28320.04
2300248,2300248,2,10019001,VCA Leaser Hand Piece,2,40000,7500,76125,3625,2023-6-3 13-43-42,,2300249 10019001,12/31/2023,22311027,Visage Pharmacy,329,Sanjay Kumar Mandal,2300249,63576.66
2300249,2300249,1,10016000,My Ultrasonic,2,9800,2600,17850,850,2023-6-3 13-43-54,,2300250 10016000,12/31/2023,22311066,American European Medical Center,598,Allen Madrid Gomez,2300250,14356.02
2300250,2300250,1,10015000,Mickcara,1,43400,4400,40950,1950,2023-6-3 13-44-4,,2300251 10015000,12/28/2023,22310888,Heavenly Spa,415,Tampos Antonio Magalona,2300251,31354.33
2300250,2300250,2,10016000,My Ultrasonic,2,9800,3600,16800,800,2023-6-3 13-44-4,,2300251 10016000,12/28/2023,22310888,Heavenly Spa,415,Tampos Antonio Magalona,2300251,14356.02
2300251,2300251,1,10008001,DeodLeaser Hand Piece,5,2100,350,10657.5,507.5,2023-6-3 13-44-16,,2300253 10008001,12/30/2023,22311052,Top Medical Group,418,Lucero Jackson Riconose,2300253,7795.725
2300252,2300252,1,10011000,Hydra Fresh,2,74200,15400,139650,6650,2023-6-3 13-44-25,,2300252 10011000,12/31/2023,22311134,Al Dar Medical Center,709,Jinu Ambadan Jose,2300252,107211.58
2300252,2300252,2,10012000,Hydra-new,1,16800,3800,13650,650,2023-6-3 13-44-25,,2300252 10012000,12/31/2023,22311134,Al Dar Medical Center,709,Jinu Ambadan Jose,2300252,12305.16
2300252,2300252,3,10013000,Jumia,1,25200,5200,21000,1000,2023-6-3 13-44-25,,2300252 10013000,12/31/2023,22311134,Al Dar Medical Center,709,Jinu Ambadan Jose,2300252,18331.74
2300253,2300253,1,10019000,VCA Laser,2,39200,9400,72450,3450,2023-6-3 13-44-40,,2300254 10019000,12/26/2023,22311242,ICON CLINIC LLC,894,Dev Kumar Rai,2300254,56640.08
2300253,2300253,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800,1800,2023-6-3 13-44-40,,2300254 10019001,12/26/2023,22311242,ICON CLINIC LLC,894,Dev Kumar Rai,2300254,31788.33
2300254,2300254,1,10018003,SVTA Radio Hand Pice 3,2,1960,1880,2142,102,2023-6-3 13-44-54,,2300255 10018003,12/13/2023,22310341,Kaya Trading,894,Dev Kumar Rai,2300255,2871.204
2300254,2300254,2,10018004,SVTA Radio Hand Pice 4,3,1820,320,5397,257,2023-6-3 13-44-54,,2300255 10018004,12/13/2023,22310341,Kaya Trading,894,Dev Kumar Rai,2300255,3971.877
2300255,2300255,1,10001000,Microneedling RF,1,31465,3465,29400,1400,2023-6-3 13-45-4,,2300256 10001000,12/30/2023,22311664,Unicare Clinic,994,Michael Cadiang Manza,2300256,22731.88925
2300255,2300255,2,10001001,Microneedling RF - HandPiece,2,4725,2175,7638.75,363.75,2023-6-3 13-45-4,,2300256 10001001,12/30/2023,22311664,Unicare Clinic,994,Michael Cadiang Manza,2300256,6921.6525
2300256,2300256,1,10004000,RF Fractional CO2 Laser,1,81900,3900,81900,3900,2023-6-3 13-45-17,,2300257 10004000,12/27/2023,22311663,Zulekha Hospital LLC,981,Raj Kumar Giri,2300257,59987.655
2300257,2300257,1,10008000,DeodLeaser,1,15400,3400,12600,600,2023-6-3 13-45-30,,2300258 10008000,12/23/2023,22311863,Beverly Hills Speciality Center LLC,1098,Joyson Joseph Kalaparambath,2300258,11125.73
2300257,2300257,2,10008001,DeodLeaser Hand Piece,3,2100,300,6300,300,2023-6-3 13-45-30,,2300258 10008001,12/23/2023,22311863,Beverly Hills Speciality Center LLC,1098,Joyson Joseph Kalaparambath,2300258,4677.435
2300258,2300258,1,10008001,DeodLeaser Hand Piece,2,2100,300,4095,195,2023-6-3 13-45-42,,2300259 10008001,12/9/2023,22310439,NAS Medical,1008,Jalil Khadim Hussain,2300259,3118.29
2300259,2300259,1,10003000,Portable Diode Laser Hair Removal Equipment,1,47180,6180,43050,2050,2023-6-3 13-45-53,,2300260 10003000,12/11/2023,22310802,Elite Medical Centre,366,Franco Viola Parota,2300260,35028.791
2300259,2300259,2,10003001,Portable Diode Laser Hair Removal Equipment - Hand Piece,3,6300,3900,15750,750,2023-6-3 13-45-53,,2300260 10003001,12/11/2023,22310802,Elite Medical Centre,366,Franco Viola Parota,2300260,13654.305
2300260,2300260,1,10018000,SVTA Radio,1,25200,4400,21840,1040,2023-6-3 13-46-7,,2300261 10018000,11/26/2023,22310646,American Hospital Dubai LLC,366,Franco Viola Parota,2300261,18709.74
2300260,2300260,2,10019000,VCA Laser,2,39200,320,81984,3904,2023-6-3 13-46-7,,2300261 10019000,11/26/2023,22310646,American Hospital Dubai LLC,366,Franco Viola Parota,2300261,56640.08
2300261,2300261,1,10007000,Crio Lipo,1,36400,3400,34650,1650,2023-6-3 13-46-18,,2300262 10007000,11/28/2023,22310298,HANI Pharmacy Abu Dhabi,894,Dev Kumar Rai,2300262,26479.18
2300261,2300261,2,10008001,DeodLeaser Hand Piece,3,2100,1300,5250,250,2023-6-3 13-46-18,,2300262 10008001,11/28/2023,22310298,HANI Pharmacy Abu Dhabi,894,Dev Kumar Rai,2300262,4677.435
2300262,2300262,1,10006000,Caviation Laser,1,24500,6000,19425,925,2023-6-3 13-46-31,,2300263 10006000,12/1/2023,22310580,Al Qaser Medical Center,1098,Joyson Joseph Kalaparambath,2300263,17945.025
2300263,2300263,1,10019000,VCA Laser,1,39200,3200,37800,1800,2023-6-3 13-46-45,,2300264 10019000,11/30/2023,22310359,Life Pharmacy LLC,981,Raj Kumar Giri,2300264,28320.04
2300263,2300263,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800,1800,2023-6-3 13-46-45,,2300264 10019001,11/30/2023,22310359,Life Pharmacy LLC,981,Raj Kumar Giri,2300264,31788.33
2300264,2300264,1,10018001,SVTA Radio Hand Pice 1,5,1680,360,8442,402,2023-6-3 13-46-56,,2300265 10018001,12/28/2023,22310807,Aesthetica Clinic LLC,365,Allen Joseph Anora,2300265,6236.58
2300264,2300264,2,10018002,SVTA Radio Hand Pice 2,5,2100,300,10710,510,2023-6-3 13-46-56,,2300265 10018002,12/28/2023,22310807,Aesthetica Clinic LLC,365,Allen Joseph Anora,2300265,7585.725
2300265,2300265,1,10018004,SVTA Radio Hand Pice 4,5,1820,200,9345,445,2023-6-3 13-47-7,,2300266 10018004,12/31/2023,22311809,Carmen Beauty Salon,994,Michael Cadiang Manza,2300266,6619.795
2300265,2300265,2,10018005,SVTA Radio Hand Pice 5,1,2240,140,2205,105,2023-6-3 13-47-7,,2300266 10018005,12/31/2023,22311809,Carmen Beauty Salon,994,Michael Cadiang Manza,2300266,1663.088
2300266,2300266,1,10001000,Microneedling RF,2,31465,1607,64389,3066,2023-6-9 2-45-17,,2300269 10001000,6/8/2023,22310029,Al Jameya Pharmacy,329,Sanjay Kumar Kumar,2300269,45463.7785
2300266,2300266,2,10001001,Microneedling RF - HandPiece,4,4725,2500,16400,0,2023-6-9 2-45-17,,2300269 10001001,6/8/2023,22310029,Al Jameya Pharmacy,329,Sanjay Kumar Kumar,2300269,13843.305
2300266,2300266,3,10002000,Diode Laser Hair Removal Device,1,51380,7500,46074,2194,2023-6-9 2-45-17,,2300269 10002000,6/8/2023,22310029,Al Jameya Pharmacy,329,Sanjay Kumar Kumar,2300269,37376.381
2300266,2300266,4,10003000,Portable Diode Laser Hair Removal Equipment,2,47180,19000,79128,3768,2023-6-9 2-45-17,,2300269 10003000,6/8/2023,22310029,Al Jameya Pharmacy,329,Sanjay Kumar Kumar,2300269,70057.582
2300266,2300266,5,10003001,Portable Diode Laser Hair Removal Equipment - Hand Piece,9,6300,1400,58065,2765,2023-6-9 2-45-17,,2300269 10003001,6/8/2023,22310029,Al Jameya Pharmacy,329,Sanjay Kumar Kumar,2300269,40962.915
,,,,,,,,12705905,604262,12101643,,,,,,,,,
